Frame Number,POSIX Timestamp,Num Detected Objects,Detected Objects
2235,1731187786.858914,2,"[-4.274722099304199, 16.54469871520996, 0.6096620559692383, -0.24811427295207977, 14.600000381469727], [-4.84341287612915, 16.473636627197266, 1.313135027885437, -0.24811427295207977, 13.100000381469727]"
2236,1731187786.908914,0,[]
2237,1731187786.958914,0,[]
2238,1731187787.008914,13,"[-4.4273905754089355, 17.14719009399414, -0.026300566270947456, -0.37217140197753906, 16.200000762939453], [-4.4579243659973145, 17.264333724975586, 0.19768132269382477, -0.37217140197753906, 15.800000190734863], [-4.213654518127441, 16.287303924560547, 1.0232253074645996, -0.24811427295207977, 13.600000381469727], [-4.24418830871582, 16.436527252197266, 0.1938268095254898, -0.24811427295207977, 15.699999809265137], [-4.274722099304199, 16.553882598876953, -0.26015278697013855, -0.24811427295207977, 15.399999618530273], [-3.767098903656006, 16.786991119384766, -0.754702627658844, -0.24811427295207977, 13.300000190734863], [-4.9464640617370605, 16.857885360717773, 0.8134989738464355, -0.24811427295207977, 15.5], [-4.980814456939697, 16.937789916992188, 1.3897517919540405, -0.24811427295207977, 16.899999618530273], [-5.015164852142334, 16.996728897094727, 1.9820990562438965, -0.24811427295207977, 16.200000762939453], [-5.049515247344971, 17.064939498901367, 2.372844934463501, -0.24811427295207977, 13.300000190734863], [-5.534238338470459, 16.32242774963379, 4.071751117706299, -0.12405713647603989, 17.899999618530273], [-5.5724053382873535, 16.493242263793945, 3.85884165763855, -0.12405713647603989, 17.799999237060547], [-5.610572814941406, 16.652503967285156, 3.6818103790283203, -0.12405713647603989, 15.199999809265137]"
2239,1731187787.058914,2,"[-4.740361213684082, 16.169265747070312, -0.4024742543697357, -0.37217140197753906, 14.899999618530273], [-4.24418830871582, 16.421066284179688, -0.7386481165885925, -0.37217140197753906, 14.899999618530273]"
2240,1731187787.108914,4,"[-4.774711608886719, 16.282638549804688, 0.5366354584693909, -0.37217140197753906, 13.199999809265137], [-5.496070861816406, 16.624216079711914, -1.6571872234344482, -0.37217140197753906, 13.699999809265137], [-4.24418830871582, 16.4348087310791, 0.3067082166671753, -0.24811427295207977, 14.0], [-4.274722099304199, 16.55377960205078, 0.2667329013347626, -0.24811427295207977, 13.0]"
2241,1731187787.158914,9,"[-6.274681091308594, 15.506382942199707, 0.3955249488353729, -0.37217140197753906, 16.200000762939453], [-5.7937750816345215, 15.817358016967773, 0.5670241117477417, -0.37217140197753906, 18.899999618530273], [-5.835759162902832, 15.938665390014648, 0.3361327052116394, -0.37217140197753906, 19.0], [-5.343402862548828, 16.238067626953125, 0.38100552558898926, -0.37217140197753906, 16.299999237060547], [-5.7937750816345215, 15.706657409667969, 1.9522409439086914, -0.24811427295207977, 16.0], [-5.305235385894775, 16.033918380737305, 1.7257171869277954, -0.24811427295207977, 16.5], [-5.343402862548828, 16.177236557006836, 1.4550139904022217, -0.24811427295207977, 14.5], [-4.396856784820557, 17.017627716064453, 0.6209481954574585, -0.12405713647603989, 14.899999618530273], [-4.4273905754089355, 17.13825035095215, 0.5542712211608887, -0.12405713647603989, 15.5]"
2242,1731187787.208914,5,"[-5.267067909240723, 15.983159065246582, 0.9352933764457703, -0.37217140197753906, 14.399999618530273], [-5.305235385894775, 16.104705810546875, 0.8384882807731628, -0.37217140197753906, 14.300000190734863], [-5.267067909240723, 15.833843231201172, 2.3718254566192627, -0.24811427295207977, 15.899999618530273], [-4.774711608886719, 16.184871673583984, 1.8606953620910645, -0.24811427295207977, 16.700000762939453], [-4.809062480926514, 16.35675621032715, 1.3043829202651978, -0.24811427295207977, 15.100000381469727]"
2243,1731187787.258914,2,"[-4.9464640617370605, 16.84708595275879, 1.0128047466278076, -0.37217140197753906, 16.100000381469727], [-4.980814456939697, 16.9438419342041, 1.3138861656188965, -0.37217140197753906, 16.700000762939453]"
2244,1731187787.308914,4,"[-4.213654518127441, 16.318952560424805, 0.12284093350172043, -0.37217140197753906, 13.199999809265137], [-4.706010818481445, 16.01558494567871, 1.1534713506698608, -0.24811427295207977, 12.800000190734863], [-4.740361213684082, 16.103792190551758, 1.508322834968567, -0.24811427295207977, 14.5], [-4.774711608886719, 16.192169189453125, 1.7960782051086426, -0.24811427295207977, 13.899999618530273]"
2245,1731187787.358914,6,"[-4.912114143371582, 16.60721778869629, 2.2600741386413574, -0.49622854590415955, 17.200000762939453], [-4.9464640617370605, 16.75873374938965, 1.998744010925293, -0.49622854590415955, 19.700000762939453], [-4.980814456939697, 16.897010803222656, 1.819645881652832, -0.49622854590415955, 19.5], [-5.5724053382873535, 16.882020950317383, 1.383862018585205, -0.49622854590415955, 16.600000381469727], [-3.686947822570801, 16.43628692626953, -0.5770770907402039, -0.24811427295207977, 14.199999809265137], [-4.24418830871582, 16.437358856201172, 0.10138104856014252, -0.24811427295207977, 14.199999809265137]"
2246,1731187787.408914,7,"[-4.877763271331787, 16.642297744750977, -0.16273793578147888, -0.37217140197753906, 12.899999618530273], [-4.366323471069336, 16.904415130615234, -0.4609472453594208, -0.37217140197753906, 17.100000381469727], [-4.9464640617370605, 16.873111724853516, -0.3850138783454895, -0.37217140197753906, 18.5], [-4.980814456939697, 16.98367691040039, -0.6122438907623291, -0.37217140197753906, 17.0], [-4.912114143371582, 16.75748634338379, 0.30709388852119446, -0.24811427295207977, 17.600000381469727], [-4.396856784820557, 17.028839111328125, 0.06245765835046768, -0.24811427295207977, 19.5], [-4.980814456939697, 16.994529724121094, 0.07787386327981949, -0.24811427295207977, 18.399999618530273]"
2247,1731187787.458914,3,"[-4.706010818481445, 16.004371643066406, 1.2998193502426147, -0.24811427295207977, 13.199999809265137], [-4.740361213684082, 16.1029109954834, 1.517680287361145, -0.24811427295207977, 14.699999809265137], [-4.24418830871582, 16.381935119628906, 1.3525023460388184, -0.24811427295207977, 14.0]"
2248,1731187787.508914,1,"[-4.9464640617370605, 16.820035934448242, -1.391584038734436, -0.37217140197753906, 15.399999618530273]"
2249,1731187787.558914,5,"[-4.706010818481445, 16.053972244262695, -0.3152806758880615, -0.24811427295207977, 15.5], [-4.740361213684082, 16.172157287597656, -0.261555939912796, -0.24811427295207977, 16.0], [-4.24418830871582, 16.425676345825195, -0.6278424859046936, -0.24811427295207977, 14.399999618530273], [-4.706010818481445, 16.043498992919922, -0.660010576248169, -0.12405713647603989, 15.100000381469727], [-4.213654518127441, 16.30226707458496, -0.7479070425033569, -0.12405713647603989, 14.600000381469727]"
2250,1731187787.608914,8,"[-3.793816089630127, 16.918935775756836, -0.37651070952415466, -0.37217140197753906, 15.0], [-4.366323471069336, 16.910364151000977, -0.1063300296664238, -0.37217140197753906, 17.200000762939453], [-4.396856784820557, 17.02895164489746, -0.006980360019952059, -0.37217140197753906, 17.600000381469727], [-4.213654518127441, 16.183351516723633, 2.1029465198516846, -0.24811427295207977, 14.0], [-4.24418830871582, 16.388538360595703, 1.2699750661849976, -0.24811427295207977, 13.199999809265137], [-4.335789680480957, 16.783384323120117, 0.5514379739761353, -0.24811427295207977, 14.300000190734863], [-4.366323471069336, 16.901840209960938, 0.5472992062568665, -0.24811427295207977, 16.0], [-4.396856784820557, 17.01849937438965, 0.5965933799743652, -0.24811427295207977, 16.0]"
2251,1731187787.658914,8,"[-4.63731050491333, 15.81336498260498, -0.5422472357749939, -0.37217140197753906, 14.399999618530273], [-4.152586936950684, 15.981202125549316, -1.8057783842086792, -0.37217140197753906, 17.399999618530273], [-4.1831207275390625, 16.05586814880371, -2.1648426055908203, -0.37217140197753906, 17.299999237060547], [-3.686947822570801, 16.233030319213867, -2.640700578689575, -0.37217140197753906, 15.0], [-4.152586936950684, 16.08264923095703, 0.08982307463884354, -0.24811427295207977, 14.899999618530273], [-4.1831207275390625, 16.201133728027344, 0.026957690715789795, -0.24811427295207977, 15.899999618530273], [-4.213654518127441, 16.319408416748047, 0.012248817831277847, -0.24811427295207977, 16.200000762939453], [-4.24418830871582, 16.436357498168945, 0.2077386975288391, -0.24811427295207977, 14.399999618530273]"
2252,1731187787.708914,1,"[-4.152586936950684, 15.968074798583984, -1.9183968305587769, -0.37217140197753906, 13.199999809265137]"
2253,1731187787.758914,1,"[-4.24418830871582, 16.304180145263672, 2.090625524520874, -0.24811427295207977, 13.800000190734863]"
2254,1731187787.808914,0,[]
2255,1731187787.858914,0,[]
2256,1731187787.908914,0,[]
2257,1731187787.958914,2,"[-4.671660423278809, 15.939411163330078, 0.1200900599360466, -0.24811427295207977, 13.699999809265137], [-4.706010818481445, 16.050762176513672, 0.449993759393692, -0.24811427295207977, 13.199999809265137]"
2258,1731187788.008914,3,"[-4.84341287612915, 16.419509887695312, -1.872083067893982, -0.24811427295207977, 13.5], [-4.877763271331787, 16.624095916748047, -0.7949827313423157, -0.24811427295207977, 15.600000381469727], [-4.912114143371582, 16.742271423339844, -0.7771658301353455, -0.24811427295207977, 15.300000190734863]"
2259,1731187788.058914,0,[]
2260,1731187788.108914,0,[]
2261,1731187788.158914,1,"[-4.122053623199463, 15.960991859436035, -0.3414956033229828, 0.12405713647603989, 15.600000381469727]"
2262,1731187788.208914,0,[]
2263,1731187788.258914,0,[]
2264,1731187788.308914,0,[]
2265,1731187788.358914,0,[]
2266,1731187788.408914,0,[]
2267,1731187788.458914,0,[]
2268,1731187788.508914,0,[]
2269,1731187788.558914,4,"[-4.091519832611084, 15.697515487670898, -2.167027473449707, 0.0, 13.5], [-4.568609237670898, 15.427390098571777, -2.2336413860321045, -0.12405713647603989, 13.100000381469727], [-4.091519832611084, 15.621025085449219, -2.6630032062530518, -0.12405713647603989, 14.600000381469727], [-4.122053623199463, 15.725396156311035, -2.7535035610198975, -0.12405713647603989, 13.699999809265137]"
2270,1731187788.608914,0,[]
2271,1731187788.658914,11,"[-4.060986042022705, 15.726895332336426, 0.19714830815792084, 0.0, 14.5], [-4.091519832611084, 15.84286117553711, -0.3342864215373993, 0.0, 16.799999237060547], [-4.122053623199463, 15.947071075439453, -0.7488662004470825, 0.0, 16.799999237060547], [-4.152586936950684, 16.027313232421875, -1.3359988927841187, 0.0, 14.199999809265137], [-4.060986042022705, 15.586007118225098, -2.109619379043579, -0.24811427295207977, 15.199999809265137], [-4.091519832611084, 15.746750831604004, -1.7742174863815308, -0.24811427295207977, 16.0], [-3.606796979904175, 15.97102165222168, -1.9438865184783936, -0.24811427295207977, 14.800000190734863], [-4.060986042022705, 15.709601402282715, -0.7632347941398621, -0.12405713647603989, 16.399999618530273], [-4.091519832611084, 15.800740242004395, -1.2019144296646118, -0.12405713647603989, 19.200000762939453], [-4.122053623199463, 15.89676570892334, -1.4706120491027832, -0.12405713647603989, 19.200000762939453], [-4.152586936950684, 16.002145767211914, -1.6096458435058594, -0.12405713647603989, 16.5]"
2272,1731187788.708914,0,[]
2273,1731187788.758914,0,[]
2274,1731187788.808914,0,[]
2275,1731187788.858914,0,[]
2276,1731187788.908914,2,"[-5.419736862182617, 16.433460235595703, 1.163192629814148, 0.0, 15.600000381469727], [-5.419736862182617, 16.474565505981445, -0.017303425818681717, -0.12405713647603989, 16.799999237060547]"
2277,1731187788.958914,0,[]
2278,1731187789.008914,0,[]
2279,1731187789.058914,0,[]
2280,1731187789.108914,0,[]
2281,1731187789.158914,4,"[-5.343402862548828, 16.241954803466797, -0.1375456005334854, 0.0, 18.100000381469727], [-4.84341287612915, 16.51228904724121, -0.6703373193740845, 0.0, 19.799999237060547], [-4.877763271331787, 16.605772018432617, -1.113969087600708, 0.0, 19.200000762939453], [-5.45790433883667, 16.52157211303711, -1.5117634534835815, 0.0, 16.0]"
2282,1731187789.208914,0,[]
2283,1731187789.258914,0,[]
2284,1731187789.308914,5,"[-4.274722099304199, 16.51038932800293, 1.2271124124526978, 0.0, 16.100000381469727], [-4.84341287612915, 16.475521087646484, 1.2892720699310303, 0.0, 16.5], [-3.7403817176818848, 16.66462516784668, 0.8196298480033875, -0.12405713647603989, 15.0], [-4.305255889892578, 16.650012969970703, 0.8974931240081787, -0.12405713647603989, 15.5], [-4.335789680480957, 16.78116798400879, 0.6152372360229492, -0.12405713647603989, 14.100000381469727]"
2285,1731187789.358914,1,"[-4.274722099304199, 16.51755142211914, -1.126605749130249, -0.12405713647603989, 15.699999809265137]"
2286,1731187789.408914,0,[]
2287,1731187789.458914,0,[]
2288,1731187789.508914,0,[]
2289,1731187789.558914,5,"[-4.774711608886719, 16.085643768310547, 2.5815370082855225, 0.0, 14.300000190734863], [-4.809062480926514, 16.256717681884766, 2.228006362915039, 0.0, 15.399999618530273], [-4.774711608886719, 16.214345932006836, 1.5834386348724365, -0.12405713647603989, 15.199999809265137], [-4.274722099304199, 16.538705825805664, 0.7549575567245483, -0.12405713647603989, 16.5], [-4.305255889892578, 16.67325210571289, 0.17632798850536346, -0.12405713647603989, 15.5]"
2290,1731187789.608914,7,"[-4.274722099304199, 16.3189640045166, -2.7910780906677246, 0.0, 15.0], [-4.305255889892578, 16.44522476196289, -2.753732204437256, 0.0, 14.600000381469727], [-4.305255889892578, 16.57599639892578, -1.8068764209747314, -0.24811427295207977, 15.0], [-3.7136647701263428, 16.392621994018555, -2.3876290321350098, -0.12405713647603989, 15.5], [-3.7403817176818848, 16.481250762939453, -2.598060369491577, -0.12405713647603989, 17.700000762939453], [-3.767098903656006, 16.57147789001465, -2.7854561805725098, -0.12405713647603989, 17.299999237060547], [-3.793816089630127, 16.714933395385742, -2.646340847015381, -0.12405713647603989, 14.699999809265137]"
2291,1731187789.658914,0,[]
2292,1731187789.708914,0,[]
2293,1731187789.758914,2,"[-4.774711608886719, 16.131263732910156, 2.279168128967285, 0.0, 15.199999809265137], [-4.809062480926514, 16.284624099731445, 2.0139312744140625, 0.0, 15.399999618530273]"
2294,1731187789.808914,0,[]
2295,1731187789.858914,0,[]
2296,1731187789.908914,0,[]
2297,1731187789.958914,0,[]
2298,1731187790.008914,0,[]
2299,1731187790.058914,0,[]
2300,1731187790.108914,0,[]
2301,1731187790.158914,0,[]
2302,1731187790.208914,0,[]
2303,1731187790.258914,1,"[-3.4464948177337646, 15.18713092803955, -2.3886187076568604, -0.24811427295207977, 14.0]"
2304,1731187790.308914,0,[]
2305,1731187790.358914,0,[]
2306,1731187790.408914,2,"[-3.9083173274993896, 15.0159912109375, -1.9089711904525757, -0.24811427295207977, 13.399999618530273], [-3.9388511180877686, 15.141037940979004, -1.8620407581329346, -0.24811427295207977, 13.0]"
2307,1731187790.458914,0,[]
2308,1731187790.508914,1,"[-3.4197776317596436, 15.009991645812988, -2.721100091934204, -0.24811427295207977, 14.300000190734863]"
2309,1731187790.558914,4,"[-3.9083173274993896, 14.789115905761719, -3.2258644104003906, -0.24811427295207977, 15.199999809265137], [-3.9388511180877686, 14.723917007446289, -3.990551233291626, -0.24811427295207977, 14.300000190734863], [-4.213654518127441, 16.28961753845215, -0.9857264757156372, -0.24811427295207977, 14.199999809265137], [-4.774711608886719, 16.272872924804688, -0.7783800959587097, -0.24811427295207977, 12.800000190734863]"
2310,1731187790.608914,1,"[-3.9083173274993896, 14.868947982788086, -2.835235834121704, -0.24811427295207977, 14.100000381469727]"
2311,1731187790.658914,0,[]
2312,1731187790.708914,2,"[-3.3930606842041016, 14.840437889099121, -2.9738566875457764, -0.24811427295207977, 12.899999618530273], [-3.9083173274993896, 14.894139289855957, -2.699775457382202, -0.24811427295207977, 13.800000190734863]"
2313,1731187790.758914,3,"[-3.8777835369110107, 14.80429744720459, -2.528010845184326, -0.24811427295207977, 14.800000190734863], [-3.9083173274993896, 14.980096817016602, -2.1727547645568848, -0.24811427295207977, 15.399999618530273], [-3.9388511180877686, 15.166608810424805, -1.6407934427261353, -0.24811427295207977, 13.899999618530273]"
2314,1731187790.808914,3,"[-3.8777835369110107, 14.933091163635254, -1.600266456604004, -0.24811427295207977, 14.600000381469727], [-3.9083173274993896, 14.998769760131836, -2.0398716926574707, -0.24811427295207977, 15.300000190734863], [-3.9388511180877686, 15.095743179321289, -2.199268102645874, -0.24811427295207977, 13.800000190734863]"
2315,1731187790.858914,4,"[-3.8777835369110107, 14.917643547058105, -1.738381028175354, -0.24811427295207977, 14.699999809265137], [-3.9083173274993896, 14.959977149963379, -2.3072144985198975, -0.24811427295207977, 15.300000190734863], [-3.4464948177337646, 15.25432014465332, -1.9131516218185425, -0.24811427295207977, 13.800000190734863], [-4.396856784820557, 14.990578651428223, -0.5910345315933228, -0.12405713647603989, 13.600000381469727]"
2316,1731187790.908914,2,"[-3.8777835369110107, 14.857751846313477, -2.1920981407165527, -0.24811427295207977, 13.699999809265137], [-3.4197776317596436, 14.952375411987305, -3.021704912185669, -0.24811427295207977, 13.600000381469727]"
2317,1731187790.958914,2,"[-3.8777835369110107, 14.874723434448242, -2.0738070011138916, -0.24811427295207977, 13.600000381469727], [-3.9083173274993896, 14.981225967407227, -2.1649575233459473, -0.24811427295207977, 14.199999809265137]"
2318,1731187791.008914,4,"[-3.625880479812622, 10.727191925048828, 2.530951738357544, 0.0, 13.100000381469727], [7.976937294006348, 7.630105495452881, 3.574260711669922, 0.0, 13.100000381469727], [-3.8777835369110107, 14.906532287597656, -1.8312190771102905, -0.24811427295207977, 14.100000381469727], [-3.9083173274993896, 15.024059295654297, -1.8443938493728638, -0.24811427295207977, 14.399999618530273]"
2319,1731187791.058914,1,"[-3.8777835369110107, 14.864209175109863, -2.1478724479675293, -0.24811427295207977, 14.199999809265137]"
2320,1731187791.108914,2,"[-3.847249984741211, 14.771902084350586, -1.9521504640579224, -0.24811427295207977, 14.399999618530273], [-3.8777835369110107, 14.907859802246094, -1.8203797340393066, -0.24811427295207977, 15.199999809265137]"
2321,1731187791.158914,3,"[-4.328156471252441, 14.62274169921875, -2.064897060394287, -0.24811427295207977, 13.5], [-3.8777835369110107, 14.82248592376709, -2.4190895557403564, -0.24811427295207977, 14.5], [-3.9083173274993896, 14.81490421295166, -3.105278491973877, -0.24811427295207977, 13.199999809265137]"
2322,1731187791.208914,4,"[-3.847249984741211, 14.77551555633545, -1.9246078729629517, -0.24811427295207977, 14.199999809265137], [-3.8777835369110107, 14.901131629943848, -1.8746564388275146, -0.24811427295207977, 15.399999618530273], [-3.9083173274993896, 15.062155723571777, -1.5018751621246338, -0.24811427295207977, 14.600000381469727], [-4.396856784820557, 14.998571395874023, -0.3310595154762268, -0.12405713647603989, 13.0]"
2323,1731187791.258914,3,"[-3.847249984741211, 14.788450241088867, -1.8225631713867188, -0.24811427295207977, 14.5], [-3.8777835369110107, 14.91391372680664, -1.7700961828231812, -0.24811427295207977, 15.300000190734863], [-4.396856784820557, 14.913091659545898, -1.6329277753829956, -0.24811427295207977, 14.100000381469727]"
2324,1731187791.308914,1,"[-3.8777835369110107, 14.907322883605957, -1.824776291847229, -0.24811427295207977, 13.199999809265137]"
2325,1731187791.358914,1,"[-4.36250638961792, 14.835702896118164, -1.2106772661209106, -0.24811427295207977, 13.600000381469727]"
2326,1731187791.408914,0,[]
2327,1731187791.458914,2,"[-4.328156471252441, 14.704216957092285, -1.369077444076538, -0.24811427295207977, 14.300000190734863], [-3.8777835369110107, 14.89024829864502, -1.9592289924621582, -0.24811427295207977, 13.300000190734863]"
2328,1731187791.508914,2,"[-3.847249984741211, 14.609798431396484, -2.9281020164489746, -0.24811427295207977, 13.699999809265137], [-3.8777835369110107, 14.726025581359863, -2.9499564170837402, -0.24811427295207977, 13.0]"
2329,1731187791.558914,2,"[-3.847249984741211, 14.8010892868042, -1.7168974876403809, -0.24811427295207977, 13.699999809265137], [-3.8777835369110107, 14.951098442077637, -1.4222297668457031, -0.24811427295207977, 13.300000190734863]"
2330,1731187791.608914,0,[]
2331,1731187791.658914,0,[]
2332,1731187791.708914,0,[]
2333,1731187791.758914,0,[]
2334,1731187791.808914,1,"[-4.602959632873535, 15.651575088500977, 1.2997995615005493, -0.12405713647603989, 15.0]"
2335,1731187791.858914,0,[]
2336,1731187791.908914,2,"[-3.2632923126220703, 10.784455299377441, 2.7698071002960205, 0.0, 13.0], [7.614348888397217, 8.113446235656738, 3.2892351150512695, 0.0, 13.0]"
2337,1731187791.958914,0,[]
2338,1731187792.008914,0,[]
2339,1731187792.058914,3,"[-3.625880479812622, 10.674246788024902, 2.745692729949951, 0.0, 12.800000190734863], [7.614348888397217, 8.377443313598633, 2.542738914489746, 0.0, 12.800000190734863], [-3.297642707824707, 10.927294731140137, 2.68221116065979, 0.0, 12.899999618530273]"
2340,1731187792.108914,0,[]
2341,1731187792.158914,0,[]
2342,1731187792.208914,4,"[-3.2632923126220703, 10.84719181060791, 2.512913227081299, 0.0, 13.5], [7.614348888397217, 8.091713905334473, 3.3423402309417725, 0.0, 13.5], [-3.6640474796295166, 10.86282730102539, 2.4593162536621094, 0.0, 13.100000381469727], [7.694499492645264, 8.260674476623535, 3.167084217071533, 0.0, 13.100000381469727]"
2343,1731187792.258914,1,"[-4.602959632873535, 15.57923412322998, 1.987154483795166, -0.12405713647603989, 14.199999809265137]"
2344,1731187792.308914,3,"[-3.2632923126220703, 10.742437362670898, 2.9285404682159424, 0.0, 12.800000190734863], [7.614348888397217, 8.36812686920166, 2.5732321739196777, 0.0, 12.800000190734863], [-4.602959632873535, 15.486336708068848, 2.614321231842041, -0.24811427295207977, 13.100000381469727]"
2345,1731187792.358914,1,"[-4.091519832611084, 15.642065048217773, 2.536494016647339, -0.12405713647603989, 13.600000381469727]"
2346,1731187792.408914,0,[]
2347,1731187792.458914,6,"[-4.568609237670898, 15.401958465576172, 2.4027485847473145, -0.24811427295207977, 16.200000762939453], [-4.602959632873535, 15.517083168029785, 2.425163745880127, -0.24811427295207977, 17.399999618530273], [-4.63731050491333, 15.634169578552246, 2.4350125789642334, -0.24811427295207977, 16.0], [-4.568609237670898, 15.3373441696167, 2.785568952560425, -0.12405713647603989, 15.0], [-4.602959632873535, 15.473139762878418, 2.6913256645202637, -0.12405713647603989, 16.5], [-4.63731050491333, 15.675020217895508, 2.15645432472229, -0.12405713647603989, 15.300000190734863]"
2348,1731187792.508914,0,[]
2349,1731187792.558914,2,"[-4.060986042022705, 15.560100555419922, 2.2928974628448486, -0.12405713647603989, 13.199999809265137], [-4.091519832611084, 15.720824241638184, 1.9909006357192993, -0.12405713647603989, 13.899999618530273]"
2350,1731187792.608914,0,[]
2351,1731187792.658914,0,[]
2352,1731187792.708914,1,"[-3.4197776317596436, 15.254579544067383, 0.04501497000455856, -0.24811427295207977, 13.199999809265137]"
2353,1731187792.758914,0,[]
2354,1731187792.808914,6,"[-4.568609237670898, 15.341817855834961, 2.7608261108398438, 0.0, 14.899999618530273], [-4.091519832611084, 15.67109489440918, 2.350487232208252, 0.0, 15.399999618530273], [-4.534258842468262, 15.221250534057617, 2.768887519836426, -0.12405713647603989, 14.199999809265137], [-4.060986042022705, 15.490945816040039, 2.7211599349975586, -0.12405713647603989, 17.100000381469727], [-4.602959632873535, 15.551057815551758, 2.1967952251434326, -0.12405713647603989, 17.200000762939453], [-4.63731050491333, 15.728479385375977, 1.7238045930862427, -0.12405713647603989, 14.800000190734863]"
2355,1731187792.858914,1,"[-4.060986042022705, 15.247403144836426, 3.858860969543457, -0.12405713647603989, 15.399999618530273]"
2356,1731187792.908914,4,"[-5.076232433319092, 15.007834434509277, 3.5864336490631104, -0.24811427295207977, 14.600000381469727], [-4.534258842468262, 15.078339576721191, 3.463650941848755, -0.12405713647603989, 14.899999618530273], [-4.060986042022705, 15.345884323120117, 3.4464399814605713, -0.12405713647603989, 16.700000762939453], [-4.091519832611084, 15.430821418762207, 3.605240821838379, -0.12405713647603989, 15.399999618530273]"
2357,1731187792.958914,1,"[-4.060986042022705, 15.416109085083008, 3.117318868637085, -0.12405713647603989, 14.5]"
2358,1731187793.008914,1,"[-5.076232433319092, 14.92031478881836, 3.934691905975342, -0.12405713647603989, 13.5]"
2359,1731187793.058914,1,"[-4.568609237670898, 15.433606147766113, 2.190282106399536, 0.0, 14.100000381469727]"
2360,1731187793.108914,0,[]
2361,1731187793.158914,0,[]
2362,1731187793.208914,4,"[-5.076232433319092, 15.367849349975586, 1.3880908489227295, 0.0, 15.199999809265137], [-4.534258842468262, 15.467638969421387, -0.32460102438926697, -0.12405713647603989, 13.199999809265137], [-5.076232433319092, 15.424107551574707, -0.4410104751586914, -0.12405713647603989, 14.600000381469727], [-4.602959632873535, 15.682415962219238, -0.8503817915916443, -0.12405713647603989, 13.5]"
2363,1731187793.258914,0,[]
2364,1731187793.308914,0,[]
2365,1731187793.358914,0,[]
2366,1731187793.408914,7,"[-4.499908447265625, 15.332443237304688, -0.8102989792823792, -0.24811427295207977, 13.5], [-5.038065433502197, 15.289875030517578, -0.8662083745002747, -0.24811427295207977, 15.199999809265137], [-5.076232433319092, 15.387453079223633, -1.1506000757217407, -0.24811427295207977, 14.899999618530273], [-4.9998979568481445, 15.187795639038086, 0.5669636130332947, -0.12405713647603989, 14.800000190734863], [-5.038065433502197, 15.309361457824707, 0.39251911640167236, -0.12405713647603989, 17.399999618530273], [-5.076232433319092, 15.428231239318848, 0.2593819499015808, -0.12405713647603989, 17.399999618530273], [-4.602959632873535, 15.702592849731445, 0.2998160719871521, -0.12405713647603989, 14.899999618530273]"
2367,1731187793.458914,2,"[-4.534258842468262, 15.465956687927246, 0.39673301577568054, -0.24811427295207977, 15.100000381469727], [-4.568609237670898, 15.586649894714355, 0.22330884635448456, -0.24811427295207977, 15.199999809265137]"
2368,1731187793.508914,0,[]
2369,1731187793.558914,8,"[-4.499908447265625, 15.316084861755371, 1.076076626777649, -0.24811427295207977, 14.600000381469727], [-4.534258842468262, 15.455583572387695, 0.6914830207824707, -0.24811427295207977, 17.0], [-4.568609237670898, 15.58254623413086, 0.4216368794441223, -0.24811427295207977, 17.0], [-4.602959632873535, 15.705452919006348, -0.006329656578600407, -0.24811427295207977, 14.399999618530273], [-4.9998979568481445, 15.149096488952637, 1.222890853881836, -0.12405713647603989, 13.600000381469727], [-5.038065433502197, 15.279515266418457, 1.0329736471176147, -0.12405713647603989, 15.899999618530273], [-4.568609237670898, 15.566668510437012, 0.819974958896637, -0.12405713647603989, 16.0], [-4.602959632873535, 15.696833610534668, 0.5202954411506653, -0.12405713647603989, 13.600000381469727]"
2370,1731187793.608914,6,"[-4.499908447265625, 15.339326858520508, 0.6674219965934753, -0.24811427295207977, 14.300000190734863], [-4.534258842468262, 15.469679832458496, 0.205488920211792, -0.24811427295207977, 15.699999809265137], [-4.568609237670898, 15.582001686096191, -0.44132447242736816, -0.24811427295207977, 15.199999809265137], [-4.499908447265625, 15.327363967895508, 0.9012730717658997, -0.12405713647603989, 13.5], [-4.534258842468262, 15.461799621582031, 0.5347406268119812, -0.12405713647603989, 14.899999618530273], [-4.568609237670898, 15.587447166442871, 0.15818671882152557, -0.12405713647603989, 14.199999809265137]"
2371,1731187793.658914,5,"[-4.499908447265625, 15.275918960571289, 1.544884204864502, -0.24811427295207977, 15.800000190734863], [-4.534258842468262, 15.357763290405273, 1.8687711954116821, -0.24811427295207977, 17.399999618530273], [-4.568609237670898, 15.427046775817871, 2.2360124588012695, -0.24811427295207977, 16.399999618530273], [-4.030452251434326, 15.588289260864258, 0.8206311464309692, -0.12405713647603989, 15.0], [-4.568609237670898, 15.529755592346191, 1.3491601943969727, -0.12405713647603989, 14.5]"
2372,1731187793.708914,0,[]
